I0,I1,I2,States
0.01780183,0.8123585,0.604149,False
0.01554664,0.7684296,0.6442356,False
0.01275247,0.7899216,0.6792203,False
0.008005407,0.8185072,0.6496848,False
0.007073961,0.7985853,0.5894561,False
0.003992698,0.7106416,0.50352,False
0.005294424,0.6756506,0.5223935,False
0.005033373,0.7038884,0.6089032,False
0.004008421,0.6964495,0.7237371,False
0.006395497,0.6976154,0.7151688,False
0.006859277,0.7074624,0.6723297,False
0.009417768,0.7160116,0.5994598,False
0.01031,0.7098471,0.5894356,False
0.009689873,0.6977072,0.5952376,False
0.008899393,0.6915207,0.6331866,False
0.007601564,0.7424728,0.7752922,False
0.006501892,0.7308534,0.7807874,False
0.005110746,0.5997647,0.6683189,False
0.004382446,0.5512626,0.6230202,False
0.004280475,0.3745504,0.3697675,False
0.003769088,0.3570003,0.3314772,False
0.01375431,0.2343627,0.2265477,False
0.01597842,0.2168476,0.2195007,False
0.01036686,0.05089074,0.2073159,False
0.02190532,0.9001994,0.4747428,False
0.02810522,0.924187,0.4795158,False
0.03006508,0.9282969,0.4503323,False
0.02537495,0.9549457,0.4542097,False
0.04368257,0.9779019,0.4741141,False
0.06651927,0.9889272,0.4892709,False
0.05697162,0.9942481,0.504832,False
0.06450588,0.9970594,0.5169428,False
0.06984334,0.991008,0.5186971,False
0.08018501,0.9842645,0.5252761,False
0.08390842,0.9825871,0.5312476,False
0.08858008,0.9825667,0.5490089,False
0.08899259,0.9837077,0.5602311,False
0.0877222,0.9832168,0.5799552,False
0.0888575,0.9821811,0.5877413,False
0.08783073,0.9749165,0.6045678,False
0.0841001,0.9722936,0.6103492,False
0.07655346,0.9775439,0.6136574,False
0.07075106,0.9774203,0.6166975,False
0.06322361,0.9765089,0.6464403,False
0.05956304,0.9792016,0.6654387,False
0.0314245,0.982626,0.6992962,False
0.04032594,0.9819761,0.7231453,False
0.0457183,0.9852366,0.7444714,False
0.02721199,0.9777855,0.8013312,False
0.02111614,0.9901201,0.9222642,False
0.01976123,0.9774773,0.9768204,False
0.01793262,0.8229211,0.8980847,False
0.01747356,0.7177473,0.8555368,False
0.01499997,0.5409436,0.7829279,False
0.01413887,0.4284527,0.7308682,False
0.01244336,0.4174446,0.7284656,False
0.01160165,0.3691012,0.7082861,False
0.01008725,0.2732816,0.6572757,False
0.008444696,0.2830313,0.6290929,False
0.006951121,0.3000005,0.5335947,False
0.004368546,0.2858578,0.4983338,False
0.0006160763,0.1525775,0.3287229,False
0.002282237,0.1479806,0.2675692,False
0.00309693,0.2218911,0.2997102,False
0.003715018,0.3801203,0.3892324,False
0.00818456,0.4649077,0.4164919,False
0.008957331,0.5233419,0.4772737,False
0.009060129,0.5862038,0.5422843,False
0.01164001,0.5893346,0.5328386,False
0.009258514,0.5933429,0.5201512,False
0.01175657,0.5663481,0.4541362,False
0.01213659,0.5685192,0.4404628,False
0.00987401,0.3716024,0.1967502,False
0.008084022,0.2263682,0.1067706,False
0.004175839,0.4836447,0.4116055,False
0.00524355,0.4509553,0.3520742,False
0.004243941,0.3288903,0.2849901,False
0.004101856,0.3486909,0.3066163,False
0.003924609,0.3982318,0.2218682,False
0.003030158,0.3841601,0.2041061,False
0.001184615,0.7657914,0.3105973,False
0.001423532,0.705375,0.5517704,False
0.0020607,0.5559375,0.6294003,False
0.003447182,0.5437502,0.6057433,False
0.003584158,0.5481553,0.5962685,False
0.00178918,0.5550558,0.5321423,False
0.001614553,0.6766218,0.4376563,False
0.0007757868,0.8931842,0.3272247,False
0.002075124,0.2781046,0.2636262,False
0.003595425,0.2907812,0.2984191,False
0.00579119,0.3297244,0.3444565,False
0.006780694,0.358321,0.3389748,False
0.006104055,0.3637142,0.3345528,False
0.005071324,0.3275993,0.3399038,False
0.00541625,0.2663603,0.3569533,False
0.004871942,0.2482467,0.3791568,False
0.00492599,0.2397484,0.4051476,False
0.005628217,0.2506374,0.4018798,False
0.005677837,0.3216437,0.4093567,False
0.00475408,0.3190704,0.4209644,False
0.002195895,0.1045119,0.3728724,False
0.001627871,0.2260506,0.4282219,False
0.0008327077,0.4516693,0.5533422,False
0.003421179,0.4796668,0.5205909,False
0.004047665,0.4223969,0.5580356,False
0.004019939,0.395668,0.5544981,False
0.005217957,0.3936448,0.5402848,False
0.005594646,0.4343536,0.5852354,False
0.004697782,0.5544532,0.6449883,False
0.004315143,0.5702704,0.6132767,False
0.004234559,0.5790402,0.5919918,False
0.005250124,0.568916,0.5302547,False
0.004471945,0.4854921,0.3606427,False
0.002742341,0.3785329,0.2093596,False
0.09468573,0.9857541,0.511431,False
0.09737021,0.9926534,0.5318481,False
0.1041082,0.9995842,0.5632116,False
0.101035,0.9897626,0.5765374,False
0.06560455,0.9721594,0.6018541,False
0.09176707,0.9862715,0.6219772,False
0.09571622,0.9955865,0.6573436,False
0.05940734,0.9760709,0.7000445,False
0.05357653,0.9669672,0.71406,False
0.04826308,0.9619493,0.7287893,False
0.03679116,0.9775622,0.7434091,False
0.03368019,0.9889574,0.7424345,False
0.02609297,0.9800019,0.7580201,False
0.01910038,0.978088,0.7850065,False
0.0151057,0.9732727,0.7961729,False
0.01348627,0.9242044,0.7796322,False
0.01042215,0.7533609,0.741045,False
0.00974655,0.6933842,0.7237324,False
0.00867864,0.6829431,0.7073349,False
0.008700951,0.6326138,0.6691039,False
0.008593135,0.5126233,0.6390996,False
0.007565925,0.4618883,0.6679106,False
0.004540942,0.3849962,0.6152933,False
0.005213933,0.3790519,0.5344205,False
0.007546801,0.3581053,0.4367496,False
0.006765564,0.3507631,0.3855992,False
0.002551259,0.2254922,0.3260375,False
0.001148378,0.08025593,0.3621554,False
0.002134038,0.4113041,0.3569056,False
0.002491137,0.3765187,0.2700607,False
0.005792133,0.1707624,0.1462983,False
0.006754441,0.168717,0.1485952,False
0.007463791,0.134836,0.1726482,False
0.008635506,0.199489,0.2732461,False
0.01405188,0.1843648,0.255395,False
0.01848414,0.1395076,0.2114287,False
0.0249376,0.08203705,0.2029388,False
0.02891473,0.08155175,0.2184615,False
0.1038336,0.9983724,0.4795517,False
0.1106153,0.9995336,0.5110423,False
0.1193427,0.9998861,0.5315106,False
0.1263196,0.9991782,0.5559309,False
0.1242719,0.9959359,0.5627548,False
0.1196166,0.9901442,0.5995967,False
0.1165575,0.9921657,0.6222116,False
0.1117202,0.9895742,0.6573958,False
0.101417,0.9906216,0.6719289,False
0.05298244,0.9975958,0.6992607,False
0.07746512,0.9980493,0.7122455,False
0.08905805,0.9984171,0.7242729,False
0.05347596,0.990709,0.7408288,False
0.04363698,0.9477481,0.7663888,False
0.03519604,0.9448425,0.8008033,False
0.02278085,0.9062524,0.8160055,False
0.02052891,0.8401909,0.77746,False
0.01284222,0.7374806,0.6136531,False
0.01230498,0.7328711,0.537183,False
0.01107121,0.7848759,0.5619339,False
0.008554105,0.8367134,0.6464361,False
0.00777041,0.7272401,0.7466339,False
0.007081714,0.7159966,0.7704417,False
0.006291853,0.8021186,0.8101578,False
0.003343282,0.5998112,0.5876564,False
0.00450043,0.250775,0.1977602,False
0.002043684,0.2959126,0.4019497,False
0.004581518,0.467675,0.5106311,False
0.004719286,0.5275349,0.5570096,False
0.006859448,0.4904076,0.4784754,False
0.01127304,0.4787489,0.3962738,False
0.01494375,0.4303786,0.3834911,False
0.01497674,0.3899876,0.3808388,False
0.01449898,0.3895036,0.3643893,False
0.01496582,0.3984571,0.3587482,False
0.01435013,0.4208654,0.3324254,False
0.01244769,0.4755612,0.3321364,False
0.004453575,0.4866793,0.2248242,False
0.004374518,0.5552934,0.3070042,False
0.0006018068,0.8572534,0.6017156,False
0.004961145,0.478896,0.5503391,False
0.008840874,0.5169985,0.520217,False
0.00784059,0.5475126,0.5415169,False
0.01123769,0.5336785,0.6056958,False
0.01315151,0.5016886,0.6047903,False
0.01187697,0.5365052,0.6516936,False
0.01377364,0.555169,0.675185,False
0.01040838,0.6530451,0.7320615,False
0.008337363,0.7324982,0.7761749,False
0.008703197,0.685807,0.8238664,False
0.008636196,0.7324619,0.8557619,False
0.007612834,0.948061,0.9328041,False
0.006321683,0.9819831,0.9466631,False
0.00638441,0.9082164,0.9096963,False
0.00698548,0.9967561,0.9484056,False
0.002679204,0.8203463,0.8546201,False
0.002109997,0.8882748,0.8067567,False
0.004664022,0.9139418,0.8784273,False
0.004586695,0.9560434,0.855435,False
0.004774319,0.920491,0.8139702,False
0.004818305,0.9148279,0.8781556,False
0.003204369,0.7824181,0.7461746,False
0.002627779,0.6575866,0.7448271,False
0.003284615,0.3886483,0.6412141,False
0.004963073,0.469487,0.517996,False
0.004307815,0.5754551,0.4237302,False
0.009492066,0.5456852,0.5137084,False
0.01654176,0.544845,0.542697,False
0.01594349,0.5801468,0.5528982,False
0.0174304,0.5928649,0.5533304,False
0.01654588,0.5869557,0.5230309,False
0.01614498,0.5850889,0.5273219,False
0.01670256,0.5653242,0.5259151,False
0.01480822,0.5388243,0.4792794,False
0.0107192,0.5514572,0.3950697,False
0.01040214,0.4986731,0.4008714,False
0.1186514,0.9942654,0.5854723,False
0.1201816,0.9884594,0.6189036,False
0.1150409,0.9824981,0.6493654,False
0.110057,0.9809332,0.6412513,False
0.09123776,0.9761179,0.6705841,False
0.08041564,0.9687595,0.7032176,False
0.06838526,0.9714581,0.7203007,False
0.05740739,0.9881518,0.7280842,False
0.04428412,0.9914224,0.7284881,False
0.03784763,0.9768667,0.7087049,False
0.02164443,0.9248007,0.7513115,False
0.01591799,0.8675098,0.8096403,False
0.009003006,0.714016,0.7718492,False
0.01267592,0.6717268,0.7119345,False
0.01339653,0.5484956,0.6445225,False
0.009026974,0.4320978,0.5848792,False
0.006382891,0.3453726,0.4442707,False
0.005893833,0.3083669,0.3828765,False
0.003675447,0.254521,0.3961841,False
0.004742552,0.1513524,0.3366711,False
0.00322003,0.1291246,0.3124121,False
0.0007024109,0.167713,0.3016624,False
0.00196219,0.438204,0.3990017,False
0.001323501,0.3835251,0.2881632,False
0.002407809,0.5903987,0.2162099,False
0.001980557,0.6883653,0.2741423,False
0.0007603191,0.9303917,0.7929493,False
0.0009429225,0.8480412,0.9209088,False
0.002304955,0.3058093,0.7799356,False
0.00220829,0.4302829,0.7466521,False
0.0004846886,0.2052909,0.3105137,False
0.001709856,0.02901914,0.285988,False
0.004205667,0.06191591,0.3293718,False
0.005940522,0.1742643,0.2850077,False
0.01154744,0.156543,0.2868009,False
0.2400284,0.9816916,0.5651184,False
0.2099117,0.9861203,0.5849746,False
0.1965031,0.991711,0.59692,False
0.1219204,0.995933,0.5921586,False
0.1524172,0.9836465,0.6010139,False
0.1764292,0.9757761,0.5991992,False
0.1122584,0.9756215,0.5776011,False
0.07728673,0.9569687,0.5607395,False
0.06557212,0.9354189,0.5658324,False
0.04582687,0.9365038,0.5487087,False
0.03757071,0.9307046,0.5200706,False
0.02663481,0.8738246,0.4255089,False
0.0229653,0.8216567,0.3442564,False
0.01814794,0.6138825,0.167883,False
0.0163131,0.4730505,0.1140606,False
0.01389976,0.0800202,0.05096941,False
0.01311396,0.3044723,0.07674772,False
0.01087246,0.09669394,0.02663364,False
0.01205106,0.004933443,0.07804289,False
0.01520124,0.03193047,0.08577645,False
0.01491994,0.03818551,0.05990514,False
0.008469988,0.001962427,0.02392903,False
0.01179639,0.1006302,0.0345749,False
0.01660349,0.1617066,0.06452104,False
0.01253256,0.1463193,0.05013741,False
0.01076131,0.02312179,0.003299017,False
0.00917108,0.1338193,0.03812182,False
0.005430106,0.1619221,0.1172379,False
0.003874232,0.04630573,0.1540695,False
0.003364323,0.2089844,0.06642795,False
0.003580736,0.4178122,0.1377459,False
0.001642698,0.2988467,0.08119059,False
0.001858622,0.2532562,0.20786,False
0.003303718,0.3428389,0.4445138,False
0.003424866,0.4001708,0.4451848,False
0.002981079,0.36796,0.4414192,False
0.002789761,0.2960103,0.4257274,False
0.002168901,0.08479685,0.2908518,False
0.002321352,0.0701316,0.2287454,False
0.00289167,0.0503007,0.2226699,False
0.003385406,0.01600211,0.2391503,False
0.00410462,0.02195552,0.146072,False
0.004292785,0.1015476,0.1256519,False
0.004590588,0.08458877,0.1179632,False
0.004216259,0.06047376,0.1369076,False
0.004229132,0.1313851,0.2679899,False
0.004224937,0.1590113,0.3344685,False
0.002907526,0.1543308,0.438859,False
0.003293809,0.1598391,0.391688,False
0.00212199,0.1235719,0.35796,False
0.002849065,0.0802267,0.3944708,False
0.003278852,0.10577,0.380568,False
0.001616203,0.159298,0.3369852,False
0.001183841,0.2424223,0.4503594,False
0.001090185,0.4033591,0.4347255,False
0.003190626,0.4279495,0.2166217,False
0.00269589,0.230791,0.08158411,False
0.001776957,0.3543662,0.2104453,False
0.001516361,0.4237236,0.2725983,False
0.00206971,0.3618696,0.3099544,False
0.00208372,0.315522,0.2694416,False
0.002844134,0.5522289,0.5678895,False
0.00440088,0.62665,0.6245636,False
0.003680024,0.5580274,0.6134082,False
0.002836463,0.3803875,0.5470361,False
0.002687129,0.4040141,0.5715789,False
0.002449766,0.5373658,0.6242189,False
0.001103069,0.3334625,0.6949083,False
0.002306747,0.3118333,0.6655675,False
0.004471386,0.3807458,0.6542462,False
0.004525068,0.2564555,0.6538455,False
0.009027849,0.01882344,0.5610166,False
0.000647147,0.4488934,0.4490241,False
0.0003837398,0.1892027,0.2025179,False
0.000490853,0.01413554,0.02134683,False
0.001014788,0.8831916,0.2772901,False
0.001039604,0.9980695,0.308243,False
0.0005299964,0.6967897,0.2532651,False
0.0006217742,0.50472,0.1648738,False
0.0005535047,0.2420324,0.1499387,False
0.0005239593,0.2493877,0.08493035,False
0.0005731774,0.8159452,0.1699366,False
0.001094636,0.683408,0.3977489,False
0.0012026,0.5888406,0.5655783,False
0.001111405,0.6523005,0.7079123,False
0.001073181,0.6358631,0.7196081,False
0.0007339832,0.5502228,0.7134633,False
0.000694242,0.6127875,0.5264504,False
0.0005901802,0.5256708,0.5947942,False
0.0005778351,0.3867072,0.6790935,False
0.0004768839,0.4027882,0.6490732,False
0.001186634,0.4735892,0.8032739,False
0.0008377142,0.1538383,0.8704698,False
0.0005866017,0.365702,0.8164197,False
0.001135658,0.6762429,0.9528621,False
0.000680369,0.5690544,0.9233158,False
0.0004297943,0.677684,0.9508246,False
0.0006611333,0.1430273,0.8245922,False
0.0006674023,0.1959645,0.7261471,False
0.0004245323,0.1918953,0.7805518,False
0.0005936807,0.09560191,0.7024505,False
0.0005200866,0.0269521,0.6684927,False
0.0006538855,0.1134482,0.7549109,False
0.0003353463,0.6836559,0.9532517,False
0.0002785536,0.9842128,0.8462224,False
0.000570258,0.409773,0.7056913,False
3.769877E-05,0.3523287,0.8648958,False
0.001064428,0.5023875,0.6448198,False
0.0007867147,0.505695,0.657452,False
0.0005242452,0.5849973,0.4878451,False
0.0006241419,0.541595,0.3659145,False
0.0003074408,0.4748611,0.4462899,False
0.0007149965,0.4934139,0.7995455,False
0.0004784798,0.1049277,0.8841134,False
0.0002285257,0.4006333,0.3743378,False
0.000484078,0.5523416,0.2121057,False
0.001146893,0.5594998,0.3763273,False
0.0008186529,0.603961,0.4176135,False
0.0006143952,0.9815591,0.9277098,False
0.001073693,0.8863075,0.9913568,False
0.0005176301,0.5538669,0.8876584,False
0.0005920188,0.4460429,0.6606859,False
0.0005942698,0.4780098,0.520216,False
8.095158E-05,0.3999573,0.5080264,False
0.0006600202,0.08586738,0.3695016,False
0.0008563715,0.1374401,0.2328382,False
0.001639421,0.3593956,0.1752329,False
0.00174359,0.3178413,0.1971439,False
0.006656672,0.4144117,0.5262198,False
0.006780646,0.4060386,0.5192159,False
0.005966112,0.3392487,0.4851369,False
0.00501711,0.3400305,0.4870222,False
0.005536561,0.3689873,0.4902276,False
0.004822837,0.4099361,0.4971052,False
0.003713272,0.3431415,0.3407214,False
0.004802147,0.3712583,0.2953841,False
0.002869485,0.5173456,0.226574,False
0.002465682,0.641416,0.08903467,False
0.003143907,0.2040115,0.03613157,False
0.002144948,0.03600668,0.004190202,False
0.001699273,0.6709803,0.2971146,False
0.001519195,0.411974,0.4032002,False
0.001146289,0.3869238,0.706113,False
0.001295053,0.7113332,0.7795163,False
0.004133081,0.4587714,0.7523564,False
0.004310036,0.3973597,0.744567,False
0.002230372,0.4596232,0.6957989,False
0.001294314,0.6591852,0.7836639,False
0.001476042,0.5710136,0.7401308,False
0.001583391,0.4964001,0.8377545,False
0.001132912,0.9220198,0.8922426,False
0.001138358,0.9901267,0.66551,False
0.0005112518,0.8848399,0.4191129,False
0.0008241181,0.3248213,0.2891201,False
0.0007608889,0.1960549,0.3251426,False
0.001668757,0.2813544,0.2302769,False
0.001839785,0.1779261,0.09563641,False
0.001019056,0.3349843,0.08142538,False
0.00178964,0.3353833,0.2773156,False
0.002557841,0.3301109,0.3132128,False
0.002021986,0.4539238,0.2488724,False
0.001348226,0.7267767,0.2421389,False
0.0005564137,0.4895992,0.1537672,False
0.0004208382,0.04061329,0.3970336,False
0.001217646,0.3059762,0.5876655,False
0.001711475,0.299305,0.5469064,False
0.001081544,0.1051412,0.73053,False
0.0008642425,0.5174184,0.8364233,False
0.0003756156,0.7867095,0.8257208,False
0.0003585131,0.7472187,0.9573513,False
0.0008457549,0.430244,0.6762899,False
0.001133428,0.3804782,0.4754246,False
3.956541E-05,0.05869757,0.4418071,False
0.0006035133,0.7906933,0.3738914,False
0.0004790109,0.6940946,0.2056461,False
0.0004904732,0.4222948,0.4011813,False
0.001251503,0.7810757,0.2723662,False
0.0008366627,0.7778665,0.1984817,False
0.0005947754,0.9020379,0.1859565,False
0.0004256783,0.8631861,0.322152,False
0.0002602979,0.03881345,0.4653898,False
0.0003603746,0.2001194,0.08366279,False
0.0004057424,0.7334493,0.2825806,False
0.0006150348,0.7095409,0.4896924,False
0.001004717,0.4384011,0.5247004,False
0.0008088125,0.03139022,0.605539,False
0.001523952,0.3940848,0.5176582,False
0.001666625,0.5055659,0.4470797,False
0.002532759,0.7193105,0.4475658,False
0.001989419,0.8135074,0.3525278,False
0.002580391,0.08737477,0.1682209,False
0.003652337,0.2536038,0.1251014,False
0.002925248,0.4878944,0.09136068,False
0.001192365,0.8136722,0.1667341,False
0.003666763,0.5428317,0.3983437,False
0.009062574,0.463991,0.4647186,False
0.008066251,0.4508622,0.4868883,False
0.01024814,0.5584966,0.5397704,False
0.01417738,0.596297,0.5653694,False
0.01577299,0.6159899,0.6076623,False
0.01506159,0.6143429,0.6109341,False
0.0188357,0.5956382,0.5964033,False
0.02145091,0.5761511,0.5851257,False
0.02432303,0.5343409,0.596142,False
0.02055582,0.5285248,0.6471484,False
0.01324025,0.6312352,0.7451385,False
0.01421554,0.6820359,0.7207049,False
0.01934783,0.6336117,0.6617903,False
0.02082981,0.5772331,0.647612,False
0.01534781,0.4830372,0.6761574,False
0.01032016,0.4559082,0.6844006,False
0.003880251,0.4909041,0.7745989,False
0.006246963,0.8456342,0.9163119,False
0.007488307,0.6925254,0.7333713,False
0.009568186,0.5427446,0.5103741,False
0.01625746,0.4842518,0.4426784,False
0.02143849,0.4821083,0.431583,False
0.02620247,0.4845082,0.4196621,False
0.02458068,0.4893569,0.4175836,False
0.02176901,0.51371,0.4355129,False
0.02137865,0.5200887,0.4587017,False
0.01973623,0.5238601,0.475667,False
0.01802658,0.5178885,0.489036,False
0.0152464,0.4790412,0.4802749,False
0.01324529,0.4625396,0.4621722,False
0.00837745,0.4855722,0.512762,False
0.0087644,0.5121623,0.5779732,False
0.007759177,0.5212234,0.623542,False
0.004122725,0.4989607,0.632476,False
0.002485012,0.5037976,0.4977106,False
0.006152106,0.5198912,0.4179712,False
0.01336352,0.5420171,0.4124268,False
0.01759925,0.5422097,0.4518149,False
0.02501285,0.526453,0.5142053,False
0.02319687,0.5166392,0.5408915,False
0.019669,0.4765328,0.5873783,False
0.0210392,0.482317,0.5905959,False
0.020592,0.5143625,0.6235062,False
0.01786756,0.5094252,0.6386206,False
0.009188046,0.5137957,0.6230696,False
0.01299565,0.5086986,0.6919169,False
0.01477144,0.4885371,0.7128445,False
0.00453987,0.4232213,0.7045564,False
0.004762866,0.4302024,0.3917011,False
0.005099785,0.492144,0.381382,False
0.01426972,0.4654981,0.3708425,False
0.01954862,0.4565895,0.3556651,False
0.02662904,0.4706934,0.3421982,False
0.02513751,0.480666,0.3561914,False
0.0122476,0.5487522,0.3146309,False
0.009750559,0.6403127,0.2519549,False
0.01045341,0.4727011,0.189283,False
0.01091282,0.3836409,0.2417978,False
0.0118679,0.3282068,0.2892198,False
0.01110875,0.2672668,0.2333269,False
0.007449456,0.1331109,0.1574287,False
0.03625697,0.2871978,0.7387863,False
0.02466284,0.3219526,0.8012401,False
0.02497179,0.8036746,0.2424929,False
0.02780683,0.6194946,0.2064421,False
0.017534,0.3622772,0.6675921,False
0.02824595,0.2973165,0.9386796,False
0.03147568,0.4764395,0.7567768,False
0.04411814,0.32368,0.6673027,False
0.03764264,0.4004834,0.6981947,False
0.01860395,0.8412886,0.5568376,False
0.02679797,0.7405863,0.2757242,False
0.01887293,0.5533051,0.2890788,False
0.01733197,0.383039,0.7388592,False
0.02385518,0.3487486,0.6471941,False
0.01740506,0.4008932,0.554445,False
0.01228929,0.7697535,0.5167069,False
0.01548611,0.8366863,0.4341687,False
0.01725911,0.661396,0.2079254,False
0.01760185,0.3658732,0.06182231,False
0.007580694,0.00901108,0.1395966,False
0.005040432,0.07135934,0.5569735,False
0.006187021,0.1200656,0.8270752,False
0.007011097,0.6613806,0.8396752,False
0.006465641,0.520486,0.6568555,False
0.005633409,0.4323363,0.7839909,False
0.008036021,0.5500036,0.8923093,False
0.01311452,0.6603342,0.812928,False
0.01385902,0.6545286,0.7300485,False
0.01341878,0.616311,0.5096089,False
0.01338176,0.6053391,0.4901993,False
0.008123895,0.6799697,0.503913,False
0.006070423,0.7563971,0.3503619,False
0.00844652,0.3314469,0.05633376,False
0.01830229,0.3526691,0.1257459,False
0.02171552,0.4048818,0.1151611,False
0.02788625,0.3295056,0.05080121,False
0.02328527,0.1561291,0.01167596,False
0.008308808,0.3790429,0.04171701,False
0.007186817,0.4797518,0.3665523,False
0.01120934,0.4021594,0.4923517,False
0.02771891,0.3953493,0.5392962,False
0.03021236,0.4041744,0.5804955,False
0.03208305,0.3351627,0.725935,False
0.03786091,0.2018987,0.8024482,False
0.03085812,0.453995,0.7905252,False
0.02081066,0.6039986,0.6192898,False
0.03144632,0.9438961,0.2406331,False
0.03335541,0.9132906,0.2775307,False
0.01661232,0.5597352,0.4086325,False
0.02442902,0.4318175,0.4035834,False
0.007651452,0.4737934,0.2389669,False
0.01342029,0.4138922,0.8052909,False
0.04127959,0.3644481,0.8200058,False
0.03317897,0.4561975,0.8063315,False
0.0175002,0.6594746,0.4944128,False
0.01833205,0.7140313,0.3754418,False
0.01610061,0.8740367,0.34953,False
0.01712232,0.5603677,0.360471,False
0.01075513,0.2231513,0.3002629,False
0.007212327,0.2629496,0.5817563,False
0.035144,0.1639866,0.751274,False
0.03344862,0.223807,0.7266575,False
0.01554488,0.5621091,0.4825188,False
0.04569553,0.7970397,0.3076586,False
0.03682633,0.9441442,0.2550644,False
0.02559961,0.4372542,0.4405816,False
0.01497248,0.3386569,0.3516218,False
0.01029933,0.2365105,0.349256,False
0.02017782,0.1365442,0.7769122,False
0.01800396,0.6129813,0.5620391,False
0.03914284,0.8492085,0.3112689,False
0.01878082,0.845622,0.2838003,False
0.02322626,0.3593018,0.5588884,False
0.01451574,0.3367781,0.6802118,False
0.02336945,0.1960074,0.7485343,False
0.04203604,0.1730011,0.6917643,False
0.05984071,0.4418857,0.498503,False
0.08836064,0.5727167,0.4711314,False
0.08839174,0.658928,0.5564989,False
0.06768525,0.617448,0.539969,False
0.07777891,0.4197932,0.4835509,False
0.09158212,0.410118,0.5266002,False
0.1081737,0.4084348,0.6179605,False
0.1139904,0.431769,0.6509595,False
0.1042701,0.5418897,0.6274716,False
0.08642609,0.5639876,0.6195469,False
0.06053666,0.5280467,0.7645717,False
0.06221872,0.4985921,0.7979603,False
0.08317802,0.459188,0.753731,False
0.09358667,0.4228031,0.759306,False
0.1114431,0.2695071,0.7795097,False
0.1159772,0.2144891,0.7919063,False
0.07094775,0.5157685,0.8433461,False
0.06316346,0.6353865,0.7741606,False
0.07677826,0.5019726,0.8403826,False
0.07844992,0.5039497,0.8467241,False
0.06852318,0.5432699,0.721629,False
0.05725566,0.5295515,0.6744078,False
0.02398985,0.5936141,0.7040763,False
0.01081346,0.8782064,0.7834105,False
0.01003715,0.7038191,0.6793893,False
0.01266433,0.06200884,0.5969732,False
0.03568489,0.08822837,0.2551942,False
0.03726807,0.2264628,0.1900784,False
0.0516264,0.3880509,0.1773189,False
0.07102037,0.5006965,0.195528,False
0.1014573,0.580456,0.2134758,False
0.1083814,0.5707383,0.2023006,False
0.1218474,0.5599985,0.2135286,False
0.1335219,0.5679818,0.2200908,False
0.09756693,0.5715483,0.2332656,False
0.1014509,0.5560385,0.2426854,False
0.1524403,0.5428951,0.2563919,False
0.1551384,0.522513,0.264594,False
0.2228925,0.5016166,0.2994648,False
0.2640324,0.5148493,0.3346394,False
0.1481764,0.5260076,0.4064671,False
0.1399613,0.5352567,0.6189457,False
0.1821324,0.5245563,0.7053134,False
0.1333819,0.5067998,0.6599268,False
0.09099696,0.5281028,0.57717,False
0.1226593,0.5507999,0.6190906,False
0.1265675,0.5532394,0.6636655,False
0.1485682,0.5194272,0.7084062,False
0.1442123,0.500684,0.7128443,False
0.1193013,0.4950745,0.7922854,False
0.113028,0.4976633,0.8668146,False
0.1088921,0.7179508,0.9822057,False
0.1322395,0.1340974,0.9550831,False
0.09198458,0.3178881,0.9093495,False
0.05995196,0.3193417,0.8875651,False
0.07568138,0.1443826,0.8688554,False
0.08182923,0.002094154,0.8637031,False
0.04449777,0.1054817,0.8129674,False
0.02244369,0.1239744,0.7277812,False
0.0184207,0.1348392,0.5120901,False
0.002983391,0.7133511,0.304334,False
0.003041896,0.7669957,0.2926042,False
0.006485516,0.9331701,0.2714033,False
0.007584929,0.942717,0.2592673,False
0.01584075,0.8216532,0.2894436,False
0.02098692,0.8145272,0.3066604,False
0.02152176,0.8191814,0.3313351,False
0.05186534,0.8374367,0.352133,False
0.06493605,0.8394582,0.3613274,False
0.08624684,0.8319107,0.3873263,False
0.146612,0.831338,0.4163944,False
0.1337934,0.8341514,0.4347166,False
0.1762367,0.8454782,0.4631519,False
0.2023703,0.8520207,0.4822303,False
0.141634,0.860155,0.5048977,False
0.2441281,0.8727167,0.5363427,False
0.3519427,0.8867083,0.5720161,False
0.2729585,0.9018112,0.6122358,False
0.1997019,0.924854,0.6494411,False
0.2932516,0.9522924,0.6817253,False
0.2743899,0.9720184,0.7033202,False
0.2474962,0.9999356,0.7289083,False
0.305927,0.9655367,0.7424327,False
0.2103482,0.9129415,0.7525411,False
0.1806624,0.8514959,0.7784074,False
0.1695494,0.8316169,0.7933527,False
0.09388647,0.7963969,0.7966989,False
0.1117888,0.7133478,0.7597497,False
0.1222538,0.6901296,0.7324446,False
0.07106841,0.6843511,0.7089326,False
0.0470889,0.6588787,0.6757931,False
0.03858205,0.6471255,0.6637068,False
0.02125072,0.607834,0.548142,False
0.01427521,0.5403996,0.3526177,False
0.0151947,0.326782,0.09448737,False
0.01713548,0.1018823,0.01484288,False
0.01003134,0.327397,0.05306467,False
0.01442989,0.008125899,0.004962192,False
0.014191,0.1648904,0.05936141,False
0.0110746,0.3836072,0.1751667,False
0.009473029,0.4360344,0.1852873,False
0.005792397,0.5154396,0.2662032,False
0.001813535,0.7127437,0.4507535,False
0.004440693,0.9566743,0.7423301,False
0.005080944,0.9885408,0.7287566,False
0.006392055,0.8575702,0.7405573,False
0.005652141,0.8586646,0.7125562,False
0.003219855,0.8673192,0.6897452,False
