46,164.9256
Motion, Set, MotionFinishedCount, Guess, Truth, Timer, 44, 196.8369
3,6, 38, FlameBlock, FlameBlock, 2241.85
0,5, 21, FlameBlock, Nothing, 2245.033
1,1, 120, FlameBlock, Fireball, 2251.6
3,6, 39, FlameBlock, FlameBlock, 2254.583
3,0, 39, FlameBlock, FlameBlock, 2260.867
0,8, 22, Fireball, Nothing, 2264.1
1,4, 91, Nothing, Fireball, 2267.45
0,7, 27, FlameBlock, Nothing, 2270.783
0,13, 23, FlameBlock, Nothing, 2273.917
3,6, 40, FlameBlock, FlameBlock, 2277.15
0,9, 23, FlameBlock, Nothing, 2280.317
0,13, 24, FlameBlock, Nothing, 2283.467
3,9, 35, FlameBlock, FlameBlock, 2289.867
3,10, 35, FlameBlock, FlameBlock, 2296.233
0,6, 35, FlameBlock, Nothing, 2299.483
3,9, 36, FlameBlock, FlameBlock, 2305.933
1,3, 116, FlameBlock, Fireball, 2309.1
0,6, 36, Fireball, Nothing, 2312.35
3,0, 40, FlameBlock, FlameBlock, 2315.467
3,7, 36, FlameBlock, FlameBlock, 2321.933
2,13, 35, FlameBlock, Flames, 2325.183
3,6, 41, Flames, FlameBlock, 2328.283
0,7, 29, FlameBlock, Nothing, 2334.65
0,0, 28, FlameBlock, Nothing, 2337.75
2,13, 38, FlameBlock, Flames, 2340.983
1,5, 102, FlameBlock, Fireball, 2344.183
2,3, 26, FlameBlock, Flames, 2347.367
2,0, 42, FlameBlock, Flames, 2350.7
1,1, 125, FlameBlock, Fireball, 2354
0,9, 25, FlameBlock, Nothing, 2357.217
0,3, 23, FlameBlock, Nothing, 2360.483
0,3, 24, FlameBlock, Nothing, 2363.583
0,5, 22, Flames, Nothing, 2370.067
1,1, 127, FlameBlock, Fireball, 2373.3
2,7, 37, FlameBlock, Flames, 2376.617
1,2, 98, FlameBlock, Fireball, 2383.2
0,0, 29, FlameBlock, Nothing, 2389.433
1,6, 100, FlameBlock, Fireball, 2392.617
1,5, 103, FlameBlock, Fireball, 2395.75
1,3, 124, Fireball, Fireball, 2399.033
0,5, 23, FlameBlock, Nothing, 2402.25
2,7, 38, FlameBlock, Flames, 2405.517
2,17, 21, FlameBlock, Flames, 2408.8
1,3, 127, FlameBlock, Fireball, 2412.083
1,4, 97, FlameBlock, Fireball, 2415.3
3,5, 34, FlameBlock, FlameBlock, 2418.7
2,1, 32, FlameBlock, Flames, 2421.917
2,0, 43, FlameBlock, Flames, 2425.05
2,21, 25, FlameBlock, Flames, 2428.217
0,9, 26, FlameBlock, Nothing, 2431.317
1,5, 105, FlameBlock, Fireball, 2434.483
0,7, 31, Fireball, Nothing, 2437.75
3,10, 36, FlameBlock, FlameBlock, 2440.9
2,2, 35, Fireball, Flames, 2444.15
3,6, 43, FlameBlock, FlameBlock, 2447.317
2,9, 39, Fireball, Flames, 2450.634
1,3, 131, FlameBlock, Fireball, 2453.933
1,3, 132, Fireball, Fireball, 2460.433
2,20, 29, Flames, Flames, 2463.6
3,1, 35, FlameBlock, FlameBlock, 2466.833
0,7, 32, FlameBlock, Nothing, 2470.033
1,2, 103, FlameBlock, Fireball, 2473.217
2,9, 40, Fireball, Flames, 2476.384
1,2, 104, Fireball, Fireball, 2479.667
0,10, 36, FlameBlock, Nothing, 2486.25
1,4, 99, FlameBlock, Fireball, 2489.35
0,4, 30, FlameBlock, Nothing, 2492.483
0,12, 31, Fireball, Nothing, 2495.767
0,2, 35, FlameBlock, Nothing, 2499.067
2,3, 27, FlameBlock, Flames, 2502.333
3,10, 37, FlameBlock, FlameBlock, 2508.583
0,12, 33, Fireball, Nothing, 2518.167
0,9, 28, FlameBlock, Nothing, 2524.4
1,4, 101, FlameBlock, Fireball, 2527.65
1,6, 108, FlameBlock, Fireball, 2530.833
0,7, 33, FlameBlock, Nothing, 2534.067
3,3, 36, FlameBlock, FlameBlock, 2537.217
3,5, 35, Fireball, FlameBlock, 2550.083
0,11, 33, Nothing, Nothing, 2556.617
3,0, 41, FlameBlock, FlameBlock, 2562.95
0,3, 27, FlameBlock, Nothing, 2575.917
1,5, 109, FlameBlock, Fireball, 2579.3
2,18, 28, FlameBlock, Flames, 2582.533
2,14, 24, FlameBlock, Flames, 2585.833
0,3, 29, FlameBlock, Nothing, 2592.333
0,13, 27, FlameBlock, Nothing, 2598.75
2,2, 37, FlameBlock, Flames, 2601.884
2,11, 38, FlameBlock, Flames, 2605.25
0,5, 25, FlameBlock, Nothing, 2608.417
3,10, 40, FlameBlock, FlameBlock, 2611.634
0,3, 30, FlameBlock, Nothing, 2614.933
0,9, 31, Fireball, Nothing, 2618.183
1,5, 113, Fireball, Fireball, 2621.384
0,7, 34, FlameBlock, Nothing, 2624.634
1,3, 144, Fireball, Fireball, 2627.9
3,3, 37, FlameBlock, FlameBlock, 2631.033
1,6, 117, FlameBlock, Fireball, 2637.433
3,2, 35, FlameBlock, FlameBlock, 2640.6
2,20, 30, Fireball, Flames, 2643.767
0,0, 31, FlameBlock, Nothing, 2647
0,2, 37, FlameBlock, Nothing, 2653.384
3,9, 39, FlameBlock, FlameBlock, 2656.7
3,7, 42, FlameBlock, FlameBlock, 2659.95
1,5, 116, FlameBlock, Fireball, 2663.233
2,6, 38, Fireball, Flames, 2666.4
1,2, 113, Fireball, Fireball, 2669.583
2,17, 24, FlameBlock, Flames, 2672.767
2,0, 46, Fireball, Flames, 2676.05
1,1, 139, FlameBlock, Fireball, 2679.2
3,4, 37, Fireball, FlameBlock, 2682.5
1,4, 113, Fireball, Fireball, 2685.7
1,5, 119, FlameBlock, Fireball, 2688.934
0,5, 27, FlameBlock, Nothing, 2695.3
0,2, 39, FlameBlock, Nothing, 2698.5
2,13, 44, FlameBlock, Flames, 2701.817
1,4, 116, Fireball, Fireball, 2705.05
2,2, 39, Fireball, Flames, 2708.15
1,4, 118, FlameBlock, Fireball, 2711.517
1,6, 121, FlameBlock, Fireball, 2717.85
2,17, 25, FlameBlock, Flames, 2721.134
1,4, 119, Flames, Fireball, 2724.333
3,1, 36, FlameBlock, FlameBlock, 2727.55
0,8, 25, Flames, Nothing, 2730.75
1,5, 123, Fireball, Fireball, 2733.867
2,16, 27, Fireball, Flames, 2737.017
0,9, 32, FlameBlock, Nothing, 2740.367
2,9, 44, Flames, Flames, 2743.65
0,5, 28, FlameBlock, Nothing, 2746.783
0,8, 26, Fireball, Nothing, 2750.017
3,6, 45, FlameBlock, FlameBlock, 2753.283
3,5, 37, FlameBlock, FlameBlock, 2756.5
1,6, 123, Fireball, Fireball, 2759.7
3,2, 36, FlameBlock, FlameBlock, 2762.983
2,20, 32, Flames, Flames, 2766.217
0,2, 40, FlameBlock, Nothing, 2769.5
0,9, 34, FlameBlock, Nothing, 2772.783
0,8, 27, FlameBlock, Nothing, 2776.1
3,9, 40, FlameBlock, FlameBlock, 2779.217
2,21, 33, FlameBlock, Flames, 2782.384
2,10, 40, FlameBlock, Flames, 2785.65
3,4, 38, FlameBlock, FlameBlock, 2792.217
0,9, 35, FlameBlock, Nothing, 2795.317
0,7, 35, FlameBlock, Nothing, 2798.483
1,4, 123, FlameBlock, Fireball, 2801.667
1,1, 142, FlameBlock, Fireball, 2804.85
1,6, 125, FlameBlock, Fireball, 2808.134
2,3, 30, FlameBlock, Flames, 2811.283
1,6, 126, FlameBlock, Fireball, 2817.767
2,19, 30, Fireball, Flames, 2820.917
1,6, 127, Fireball, Fireball, 2824.233
2,10, 41, FlameBlock, Flames, 2827.45
3,2, 38, Fireball, FlameBlock, 2833.783
1,3, 151, Fireball, Fireball, 2836.95
1,5, 127, Fireball, Fireball, 2840.05
3,8, 45, FlameBlock, FlameBlock, 2843.167
1,5, 128, FlameBlock, Fireball, 2852.867
1,3, 152, FlameBlock, Fireball, 2856.05
0,13, 32, FlameBlock, Nothing, 2862.583
3,6, 46, FlameBlock, FlameBlock, 2865.767
1,0, 131, FlameBlock, Fireball, 2868.884
1,3, 154, Fireball, Fireball, 2872.033
0,3, 32, FlameBlock, Nothing, 2875.317
3,0, 43, FlameBlock, FlameBlock, 2878.667
0,5, 29, FlameBlock, Nothing, 2882
1,6, 131, FlameBlock, Fireball, 2885.2
3,0, 45, FlameBlock, FlameBlock, 2894.867
0,9, 37, Fireball, Nothing, 2898.05
0,0, 34, FlameBlock, Nothing, 2901.15
1,6, 133, Fireball, Fireball, 2904.267
2,2, 41, Fireball, Flames, 2907.417
1,4, 131, Fireball, Fireball, 2910.667
2,14, 27, FlameBlock, Flames, 2913.867
1,2, 123, FlameBlock, Fireball, 2920.317
2,8, 38, FlameBlock, Flames, 2923.567
3,9, 45, FlameBlock, FlameBlock, 2929.934
2,17, 30, FlameBlock, Flames, 2933.317
2,6, 45, FlameBlock, Flames, 2936.417
3,0, 46, FlameBlock, FlameBlock, 2939.6
0,5, 30, FlameBlock, Nothing, 2942.717
1,0, 134, FlameBlock, Fireball, 2945.983
2,19, 32, Fireball, Flames, 2949.184
0,8, 30, FlameBlock, Nothing, 2955.634
1,6, 137, Fireball, Fireball, 2958.917
3,9, 46, Flames, FlameBlock, 2962.083
0,2, 42, Fireball, Nothing, 2965.3
1,3, 162, Flames, Fireball, 2968.533
0,12, 36, Flames, Nothing, 2971.733
2,12, 33, FlameBlock, Flames, 2975
3,1, 38, FlameBlock, FlameBlock, 2981.217
3,1, 39, FlameBlock, FlameBlock, 2984.467
2,5, 35, Flames, Flames, 2987.617
1,5, 134, FlameBlock, Fireball, 2990.917
0,0, 35, FlameBlock, Nothing, 2997.3
2,21, 36, FlameBlock, Flames, 3000.583
2,7, 48, Flames, Flames, 3003.75
2,6, 46, FlameBlock, Flames, 3006.95
3,4, 42, FlameBlock, FlameBlock, 3010.15
2,18, 32, FlameBlock, Flames, 3013.35
1,6, 141, Fireball, Fireball, 3016.617
2,7, 49, FlameBlock, Flames, 3019.867
1,6, 142, Fireball, Fireball, 3023.15
2,17, 32, FlameBlock, Flames, 3026.233
3,0, 49, FlameBlock, FlameBlock, 3029.517
1,2, 128, FlameBlock, Fireball, 3032.75
3,4, 43, FlameBlock, FlameBlock, 3035.967
1,2, 129, FlameBlock, Fireball, 3039.083
1,4, 138, Fireball, Fireball, 3042.417
2,12, 35, Fireball, Flames, 3045.634
2,18, 33, Fireball, Flames, 3048.733
0,6, 38, FlameBlock, Nothing, 3052
1,2, 130, FlameBlock, Fireball, 3067.934
2,14, 28, Fireball, Flames, 3071.05
0,9, 39, Flames, Nothing, 3074.317
3,9, 47, FlameBlock, FlameBlock, 3083.95
0,4, 35, FlameBlock, Nothing, 3087.15
0,4, 36, Fireball, Nothing, 3090.417
2,7, 51, FlameBlock, Flames, 3093.533
1,5, 139, Fireball, Fireball, 3096.667
1,6, 147, FlameBlock, Fireball, 3099.783
0,5, 32, FlameBlock, Nothing, 3103.083
0,9, 40, FlameBlock, Nothing, 3106.333
1,3, 167, FlameBlock, Fireball, 3109.5
2,0, 54, FlameBlock, Flames, 3112.65
2,5, 38, FlameBlock, Flames, 3115.9
2,1, 41, FlameBlock, Flames, 3119.017
1,2, 135, FlameBlock, Fireball, 3122.117
1,2, 136, FlameBlock, Fireball, 3128.533
1,4, 141, FlameBlock, Fireball, 3131.75
1,5, 141, FlameBlock, Fireball, 3135.033
3,2, 40, FlameBlock, FlameBlock, 3138.35
2,8, 44, Fireball, Flames, 3147.85
2,14, 30, FlameBlock, Flames, 3151.033
0,4, 37, Flames, Nothing, 3154.167
2,10, 46, Flames, Flames, 3157.25
2,3, 34, FlameBlock, Flames, 3160.55
1,6, 150, FlameBlock, Fireball, 3163.783
3,10, 49, FlameBlock, FlameBlock, 3170.217
0,13, 34, FlameBlock, Nothing, 3173.5
3,1, 41, FlameBlock, FlameBlock, 3176.867
0,2, 44, Flames, Nothing, 3183.333
1,2, 137, FlameBlock, Fireball, 3186.817
1,5, 143, Fireball, Fireball, 3189.783
1,1, 159, FlameBlock, Fireball, 3192.95
3,10, 50, FlameBlock, FlameBlock, 3196.217
2,12, 38, Fireball, Flames, 3202.5
2,2, 42, FlameBlock, Flames, 3205.817
1,2, 139, FlameBlock, Fireball, 3208.934
0,9, 41, Fireball, Nothing, 3212.05
2,14, 32, FlameBlock, Flames, 3215.184
0,7, 36, FlameBlock, Nothing, 3218.583
2,2, 43, FlameBlock, Flames, 3221.817
1,5, 145, FlameBlock, Fireball, 3224.934
3,10, 51, FlameBlock, FlameBlock, 3231.384
1,0, 149, Fireball, Fireball, 3234.5
3,5, 46, Fireball, FlameBlock, 3237.867
0,6, 39, Fireball, Nothing, 3240.85
0,11, 45, FlameBlock, Nothing, 3247.167
0,5, 35, FlameBlock, Nothing, 3250.333
0,3, 34, Fireball, Nothing, 3256.817
3,6, 49, FlameBlock, FlameBlock, 3260.033
1,2, 144, FlameBlock, Fireball, 3263.333
0,9, 42, FlameBlock, Nothing, 3269.833
0,7, 38, Fireball, Nothing, 3273.134
0,2, 45, Fireball, Nothing, 3276.417
1,2, 148, Fireball, Fireball, 3279.617
1,6, 155, FlameBlock, Fireball, 3282.967
1,3, 178, Fireball, Fireball, 3286.1
1,6, 157, FlameBlock, Fireball, 3289.233
0,6, 40, FlameBlock, Nothing, 3292.367
3,4, 49, Fireball, FlameBlock, 3295.55
0,11, 46, Fireball, Nothing, 3301.934
1,4, 150, FlameBlock, Fireball, 3305.083
3,10, 53, FlameBlock, FlameBlock, 3314.634
3,9, 50, FlameBlock, FlameBlock, 3317.8
1,6, 160, Fireball, Fireball, 3324.45
3,3, 50, Fireball, FlameBlock, 3327.567
3,0, 55, FlameBlock, FlameBlock, 3333.95
2,10, 48, FlameBlock, Flames, 3337.45
0,2, 46, Flames, Nothing, 3340.483
3,7, 52, FlameBlock, FlameBlock, 3343.684
2,2, 45, FlameBlock, Flames, 3346.934
1,0, 155, Fireball, Fireball, 3350.134
1,5, 148, FlameBlock, Fireball, 3353.267
2,12, 41, FlameBlock, Flames, 3359.634
2,21, 38, FlameBlock, Flames, 3362.85
3,2, 43, FlameBlock, FlameBlock, 3369.184
2,2, 46, Fireball, Flames, 3375.634
3,10, 55, Flames, FlameBlock, 3378.934
3,10, 56, Fireball, FlameBlock, 3382.15
1,2, 156, Fireball, Fireball, 3388.434
3,10, 57, Fireball, FlameBlock, 3391.817
2,18, 37, Flames, Flames, 3394.667
0,6, 42, Fireball, Nothing, 3401.233
1,6, 162, Nothing, Fireball, 3404.434
1,6, 163, Fireball, Fireball, 3407.6
1,3, 181, Fireball, Fireball, 3411.017
0,5, 37, FlameBlock, Nothing, 3414.267
0,10, 49, Fireball, Nothing, 3417.583
2,4, 49, Flames, Flames, 3420.717
0,10, 50, FlameBlock, Nothing, 3424.017
0,10, 51, Nothing, Nothing, 3427.15
1,4, 157, Fireball, Fireball, 3430.233
3,9, 54, FlameBlock, FlameBlock, 3433.333
3,5, 48, FlameBlock, FlameBlock, 3439.767
3,8, 52, Fireball, FlameBlock, 3442.917
2,3, 39, Fireball, Flames, 3446.05
2,3, 40, FlameBlock, Flames, 3449.317
2,17, 34, FlameBlock, Flames, 3452.55
0,13, 36, FlameBlock, Nothing, 3455.817
1,3, 183, FlameBlock, Fireball, 3459.067
1,4, 159, FlameBlock, Fireball, 3462.367
0,3, 35, Fireball, Nothing, 3465.517
1,0, 164, FlameBlock, Fireball, 3468.667
0,9, 45, Fireball, Nothing, 3471.783
3,8, 53, FlameBlock, FlameBlock, 3475.067
3,3, 51, FlameBlock, FlameBlock, 3478.217
1,4, 161, Fireball, Fireball, 3481.384
3,8, 54, Fireball, FlameBlock, 3484.55
3,9, 55, FlameBlock, FlameBlock, 3487.8
1,3, 186, FlameBlock, Fireball, 3490.983
3,8, 55, FlameBlock, FlameBlock, 3494.3
1,4, 162, Fireball, Fireball, 3500.617
0,0, 39, FlameBlock, Nothing, 3503.867
1,3, 187, FlameBlock, Fireball, 3506.983
3,6, 52, FlameBlock, FlameBlock, 3513.283
0,3, 36, Fireball, Nothing, 3516.467
1,5, 153, Fireball, Fireball, 3519.65
1,2, 160, FlameBlock, Fireball, 3526.217
1,3, 189, Fireball, Fireball, 3529.45
1,4, 164, FlameBlock, Fireball, 3532.717
3,10, 59, FlameBlock, FlameBlock, 3536.017
1,5, 154, Flames, Fireball, 3539.184
0,9, 46, Fireball, Nothing, 3542.35
1,2, 161, FlameBlock, Fireball, 3545.483
3,10, 61, FlameBlock, FlameBlock, 3548.6
1,0, 168, FlameBlock, Fireball, 3551.8
2,5, 42, Flames, Flames, 3555.05
3,0, 59, Flames, FlameBlock, 3564.7
1,6, 166, Fireball, Fireball, 3571.117
2,0, 61, Fireball, Flames, 3574.267
1,5, 157, FlameBlock, Fireball, 3577.434
3,7, 56, FlameBlock, FlameBlock, 3580.6
3,3, 52, FlameBlock, FlameBlock, 3583.833
2,11, 45, FlameBlock, Flames, 3587.067
1,5, 158, Fireball, Fireball, 3590.3
1,5, 159, FlameBlock, Fireball, 3593.484
3,10, 61, FlameBlock, FlameBlock, 3596.767
2,21, 40, FlameBlock, Flames, 3600.05
1,5, 160, FlameBlock, Fireball, 3603.234
1,4, 166, FlameBlock, Fireball, 3606.5
2,2, 54, FlameBlock, Flames, 3609.717
3,5, 49, Flames, FlameBlock, 3613
2,20, 45, Fireball, Flames, 3616.2
0,8, 32, Fireball, Nothing, 3619.467
0,7, 40, FlameBlock, Nothing, 3625.85
0,5, 41, Fireball, Nothing, 3632.617
2,4, 53, Fireball, Flames, 3635.833
1,5, 161, Fireball, Fireball, 3638.833
3,0, 63, FlameBlock, FlameBlock, 3642.083
1,1, 181, Fireball, Fireball, 3645.317
1,4, 171, Fireball, Fireball, 3648.517
1,6, 170, FlameBlock, Fireball, 3651.634
0,6, 47, FlameBlock, Nothing, 3654.867
1,6, 173, Fireball, Fireball, 3658.15
3,10, 63, FlameBlock, FlameBlock, 3661.317
0,7, 41, FlameBlock, Nothing, 3664.5
2,13, 55, Fireball, Flames, 3667.75
0,7, 42, FlameBlock, Nothing, 3674
3,7, 57, FlameBlock, FlameBlock, 3677.25
3,7, 58, FlameBlock, FlameBlock, 3680.384
1,1, 183, FlameBlock, Fireball, 3686.833
2,11, 47, FlameBlock, Flames, 3690
2,17, 37, FlameBlock, Flames, 3693.3
2,14, 39, FlameBlock, Flames, 3696.4
3,4, 56, FlameBlock, FlameBlock, 3699.65
1,4, 173, FlameBlock, Fireball, 3702.8
2,5, 45, FlameBlock, Flames, 3705.95
0,2, 51, Fireball, Nothing, 3709.184
1,0, 175, Fireball, Fireball, 3712.4
2,11, 48, FlameBlock, Flames, 3715.55
1,4, 175, FlameBlock, Fireball, 3718.667
1,0, 176, Fireball, Fireball, 3721.8
2,6, 52, Fireball, Flames, 3725.117
3,5, 50, Flames, FlameBlock, 3731.533
0,3, 38, FlameBlock, Nothing, 3734.833
2,3, 44, FlameBlock, Flames, 3737.984
0,0, 42, Fireball, Nothing, 3741.35
2,20, 46, FlameBlock, Flames, 3744.767
3,7, 60, Fireball, FlameBlock, 3747.934
0,2, 52, FlameBlock, Nothing, 3751.5
3,2, 48, FlameBlock, FlameBlock, 3754.533
3,1, 48, FlameBlock, FlameBlock, 3757.684
3,6, 53, Fireball, FlameBlock, 3760.867
1,2, 171, FlameBlock, Fireball, 3764.1
0,5, 42, FlameBlock, Nothing, 3770.55
0,13, 38, Fireball, Nothing, 3773.667
0,8, 33, Fireball, Nothing, 3776.984
0,10, 57, Fireball, Nothing, 3780.283
1,5, 169, FlameBlock, Fireball, 3783.417
2,1, 50, FlameBlock, Flames, 3786.634
2,14, 42, Fireball, Flames, 3793.017
1,2, 173, FlameBlock, Fireball, 3799.417
3,1, 50, FlameBlock, FlameBlock, 3802.6
0,9, 48, Flames, Nothing, 3805.767
0,8, 34, FlameBlock, Nothing, 3808.967
3,10, 65, FlameBlock, FlameBlock, 3812.067
3,5, 53, Flames, FlameBlock, 3815.267
1,0, 181, Fireball, Fireball, 3818.567
1,0, 182, FlameBlock, Fireball, 3822.033
3,7, 63, Fireball, FlameBlock, 3825.067
1,5, 172, FlameBlock, Fireball, 3828.217
3,1, 51, FlameBlock, FlameBlock, 3831.417
3,5, 55, FlameBlock, FlameBlock, 3834.5
3,6, 55, FlameBlock, FlameBlock, 3837.7
3,7, 64, FlameBlock, FlameBlock, 3840.934
1,5, 173, FlameBlock, Fireball, 3847.467
0,0, 43, FlameBlock, Nothing, 3850.734
0,6, 48, FlameBlock, Nothing, 3853.867
2,3, 47, FlameBlock, Flames, 3857.05
1,4, 182, FlameBlock, Fireball, 3860.267
2,16, 36, Fireball, Flames, 3863.434
3,2, 49, FlameBlock, FlameBlock, 3866.65
1,1, 192, Fireball, Fireball, 3869.75
0,9, 49, FlameBlock, Nothing, 3872.917
0,13, 39, FlameBlock, Nothing, 3876.017
2,17, 42, FlameBlock, Flames, 3879.134
0,0, 44, FlameBlock, Nothing, 3885.667
1,6, 182, Fireball, Fireball, 3888.934
2,15, 52, Flames, Flames, 3895.283
0,2, 54, FlameBlock, Nothing, 3901.833
2,12, 46, Fireball, Flames, 3905
0,10, 58, FlameBlock, Nothing, 3908.2
1,6, 183, FlameBlock, Fireball, 3911.45
3,3, 60, FlameBlock, FlameBlock, 3917.867
0,8, 35, FlameBlock, Nothing, 3921.15
0,7, 45, FlameBlock, Nothing, 3924.283
0,13, 40, FlameBlock, Nothing, 3933.817
2,13, 63, FlameBlock, Flames, 3937.067
0,5, 43, FlameBlock, Nothing, 3940.4
0,13, 41, Nothing, Nothing, 3943.533
0,11, 53, FlameBlock, Nothing, 3946.817
1,5, 176, FlameBlock, Fireball, 3956.384
3,10, 69, FlameBlock, FlameBlock, 3966.033
1,5, 178, FlameBlock, Fireball, 3969.2
2,2, 62, FlameBlock, Flames, 3972.333
1,4, 187, FlameBlock, Fireball, 3975.45
2,18, 46, Flames, Flames, 3978.667
2,3, 49, FlameBlock, Flames, 3981.767
2,8, 55, FlameBlock, Flames, 3984.917
3,10, 70, FlameBlock, FlameBlock, 3988.05
0,6, 49, Fireball, Nothing, 3991.15
2,1, 54, FlameBlock, Flames, 3994.4
2,2, 63, Fireball, Flames, 3997.8
3,1, 54, FlameBlock, FlameBlock, 4000.95
3,1, 55, FlameBlock, FlameBlock, 4004.2
3,7, 67, FlameBlock, FlameBlock, 4007.35
0,4, 45, Fireball, Nothing, 4013.8
0,13, 42, Flames, Nothing, 4016.95
3,6, 56, FlameBlock, FlameBlock, 4020.234
0,8, 36, FlameBlock, Nothing, 4023.384
3,4, 59, FlameBlock, FlameBlock, 4029.783
3,1, 56, FlameBlock, FlameBlock, 4033
3,7, 68, FlameBlock, FlameBlock, 4036.217
1,4, 190, FlameBlock, Fireball, 4042.667
1,2, 184, Fireball, Fireball, 4045.917
3,7, 69, FlameBlock, FlameBlock, 4049.2
3,9, 60, FlameBlock, FlameBlock, 4052.4
0,8, 37, FlameBlock, Nothing, 4055.6
2,9, 55, Fireball, Flames, 4058.833
3,2, 52, FlameBlock, FlameBlock, 4061.984
0,0, 47, FlameBlock, Nothing, 4065.217
3,1, 57, FlameBlock, FlameBlock, 4068.5
1,3, 205, Fireball, Fireball, 4071.65
0,3, 40, Fireball, Nothing, 4074.934
0,12, 44, FlameBlock, Nothing, 4081.4
3,3, 63, FlameBlock, FlameBlock, 4087.767
3,0, 69, FlameBlock, FlameBlock, 4090.967
0,8, 38, Fireball, Nothing, 4094.117
2,6, 57, FlameBlock, Flames, 4097.367
0,2, 57, FlameBlock, Nothing, 4100.617
2,17, 44, FlameBlock, Flames, 4103.9
2,21, 48, FlameBlock, Flames, 4107.184
3,5, 59, FlameBlock, FlameBlock, 4116.5
0,3, 42, Fireball, Nothing, 4119.75
1,0, 198, Fireball, Fireball, 4123.167
2,4, 59, FlameBlock, Flames, 4129.7
1,2, 189, FlameBlock, Fireball, 4136.1
0,13, 43, Fireball, Nothing, 4139.25
2,7, 59, Flames, Flames, 4145.434
0,2, 58, FlameBlock, Nothing, 4148.567
0,8, 39, FlameBlock, Nothing, 4154.983
1,3, 208, FlameBlock, Fireball, 4164.684
1,5, 186, FlameBlock, Fireball, 4167.917
2,7, 60, FlameBlock, Flames, 4171.2
2,15, 58, FlameBlock, Flames, 4174.467
0,2, 59, FlameBlock, Nothing, 4177.784
2,11, 56, Flames, Flames, 4181.284
0,3, 44, FlameBlock, Nothing, 4184.267
1,2, 194, FlameBlock, Fireball, 4187.467
2,0, 68, FlameBlock, Flames, 4190.6
0,13, 44, Nothing, Nothing, 4193.833
1,0, 203, Fireball, Fireball, 4197.05
3,9, 62, FlameBlock, FlameBlock, 4200.284
3,7, 72, FlameBlock, FlameBlock, 4203.417
2,7, 61, FlameBlock, Flames, 4206.617
1,6, 194, FlameBlock, Fireball, 4209.784
3,5, 61, FlameBlock, FlameBlock, 4213.083
1,2, 195, FlameBlock, Fireball, 4219.434
3,7, 74, FlameBlock, FlameBlock, 4225.75
0,6, 52, FlameBlock, Nothing, 4229
0,9, 53, Fireball, Nothing, 4232.1
2,20, 54, FlameBlock, Flames, 4235.267
0,0, 52, FlameBlock, Nothing, 4238.6
3,5, 63, Flames, FlameBlock, 4244.95
3,3, 64, FlameBlock, FlameBlock, 4248.083
1,6, 195, FlameBlock, Fireball, 4251.233
1,2, 197, Fireball, Fireball, 4254.35
1,6, 196, Fireball, Fireball, 4257.517
3,1, 60, FlameBlock, FlameBlock, 4260.634
2,1, 57, Fireball, Flames, 4267.1
2,10, 66, FlameBlock, Flames, 4270.384
2,7, 63, Flames, Flames, 4273.483
1,2, 198, Fireball, Fireball, 4276.684
3,6, 58, FlameBlock, FlameBlock, 4279.767
1,4, 199, Flames, Fireball, 4283.017
3,8, 58, Fireball, FlameBlock, 4286.217
2,7, 66, FlameBlock, Flames, 4292.567
2,11, 58, FlameBlock, Flames, 4295.767
1,1, 213, Flames, Fireball, 4299.017
2,16, 45, FlameBlock, Flames, 4305.784
1,0, 212, Fireball, Fireball, 4308.833
2,13, 70, Fireball, Flames, 4312.017
3,3, 66, FlameBlock, FlameBlock, 4315.134
2,12, 51, Fireball, Flames, 4321.55
2,0, 73, FlameBlock, Flames, 4324.817
2,2, 68, Fireball, Flames, 4327.917
2,5, 55, FlameBlock, Flames, 4331.1
1,4, 206, Fireball, Fireball, 4334.233
1,2, 199, FlameBlock, Fireball, 4337.4
2,19, 46, Fireball, Flames, 4340.55
0,6, 53, FlameBlock, Nothing, 4343.684
1,0, 213, FlameBlock, Fireball, 4349.95
0,9, 54, Nothing, Nothing, 4353.267
2,7, 67, FlameBlock, Flames, 4356.5
0,6, 54, FlameBlock, Nothing, 4359.65
2,7, 68, Flames, Flames, 4362.767
2,20, 58, FlameBlock, Flames, 4366.067
0,12, 45, Flames, Nothing, 4369.184
2,3, 53, FlameBlock, Flames, 4372.384
2,18, 50, Flames, Flames, 4375.5
3,4, 65, FlameBlock, FlameBlock, 4378.667
0,7, 47, FlameBlock, Nothing, 4381.884
3,9, 68, Fireball, FlameBlock, 4385.1
1,0, 216, FlameBlock, Fireball, 4388.3
0,4, 50, FlameBlock, Nothing, 4391.684
1,4, 208, Fireball, Fireball, 4394.667
3,4, 66, FlameBlock, FlameBlock, 4397.884
3,7, 78, FlameBlock, FlameBlock, 4401.05
3,10, 73, FlameBlock, FlameBlock, 4404.25
0,2, 60, FlameBlock, Nothing, 4407.483
3,1, 61, FlameBlock, FlameBlock, 4417.05
0,9, 56, Nothing, Nothing, 4423.483
3,6, 59, Fireball, FlameBlock, 4426.617
2,12, 52, FlameBlock, Flames, 4429.884
2,11, 61, FlameBlock, Flames, 4433.15
1,1, 217, FlameBlock, Fireball, 4436.384
0,3, 48, FlameBlock, Nothing, 4439.567
3,1, 62, FlameBlock, FlameBlock, 4442.75
3,3, 69, FlameBlock, FlameBlock, 4445.967
2,10, 67, FlameBlock, Flames, 4449.067
