I0,I1,I2,States,,IsTrue,IsFalse
2.530415,139.77,37.66475,TRUE,,2.530415,
2.285795,139.6063,39.3293,TRUE,,2.285795,
2.224526,137.2673,46.11266,TRUE,,2.224526,
1.216867,134.743,55.20199,FALSE,,,1.216867
0.914792,147.4147,55.99208,FALSE,,,0.914792
0.7151175,159.3334,58.47094,FALSE,,,0.7151175
0.5009956,163.8025,69.36421,FALSE,,,0.5009956
0.3730917,172.8886,90.42698,FALSE,,,0.3730917
0.3443516,168.1707,99.22025,FALSE,,,0.3443516
0.3417765,152.2407,101.8551,FALSE,,,0.3417765
0.396937,126.9537,101.2584,FALSE,,,0.396937
0.3986521,118.6343,95.94762,FALSE,,,0.3986521
0.2630575,106.9502,97.46866,FALSE,,,0.2630575
0.1612546,97.69222,96.32951,FALSE,,,0.1612546
0.06337634,19.34321,50.28013,FALSE,,,0.06337634
0.07514261,8.310731,70.43624,FALSE,,,0.07514261
0.1172625,3.115647,84.78328,FALSE,,,0.1172625
0.1231014,6.666828,76.75284,FALSE,,,0.1231014
0.1181407,0.9701535,74.26902,FALSE,,,0.1181407
0.06858633,50.5219,46.53802,FALSE,,,0.06858633
0.1431811,67.34598,48.8158,FALSE,,,0.1431811
0.1475009,67.1249,49.48737,FALSE,,,0.1475009
0.3620253,77.64167,45.85782,FALSE,,,0.3620253
0.8295184,91.41281,47.00198,FALSE,,,0.8295184
0.8158506,96.93874,47.59113,TRUE,,0.8158506,
1.232392,102.3569,49.99427,TRUE,,1.232392,
1.704102,106.0307,52.22024,TRUE,,1.704102,
2.382712,108.0934,55.75937,TRUE,,2.382712,
2.559813,107.904,57.56674,TRUE,,2.559813,
3.111314,108.8049,61.51775,TRUE,,3.111314,
3.348408,109.2329,63.65989,TRUE,,3.348408,
2.327837,109.9622,66.26789,TRUE,,2.327837,
3.319369,110.3447,66.68692,TRUE,,3.319369,
4.21861,109.907,64.36377,TRUE,,4.21861,
2.927159,110.9142,60.88146,TRUE,,2.927159,
2.250849,116.306,57.46841,TRUE,,2.250849,
1.916352,118.5391,56.48737,TRUE,,1.916352,
1.481433,123.7687,57.89057,FALSE,,,1.481433
1.233643,127.9967,63.33994,FALSE,,,1.233643
0.8476723,135.2215,89.14315,FALSE,,,0.8476723
0.7824584,139.766,101.9201,FALSE,,,0.7824584
0.5477866,167.4584,115.2086,FALSE,,,0.5477866
0.4735596,178.3881,111.9977,FALSE,,,0.4735596
0.3693559,164.7136,106.6039,FALSE,,,0.3693559
0.303195,153.2152,99.85599,FALSE,,,0.303195
0.260206,140.6138,75.71323,FALSE,,,0.260206
0.2397096,126.7164,75.85026,FALSE,,,0.2397096
0.1846414,87.49083,59.55389,FALSE,,,0.1846414
0.157663,65.52728,33.01707,FALSE,,,0.157663
0.07983422,6.294136,37.8206,FALSE,,,0.07983422
0.08949829,20.80297,64.31733,FALSE,,,0.08949829
0.1069774,31.84264,60.78228,FALSE,,,0.1069774
0.1037704,31.03691,54.64727,FALSE,,,0.1037704
2.22406,136.026,46.45878,FALSE,,,2.22406
3.862519,135.8794,52.18119,TRUE,,3.862519,
3.627173,134.7062,57.09742,TRUE,,3.627173,
4.294088,132.6914,64.23327,TRUE,,4.294088,
4.327269,130.4535,67.09327,TRUE,,4.327269,
4.295699,128.1787,67.97328,TRUE,,4.295699,
4.195561,128.9503,67.23238,TRUE,,4.195561,
3.595716,130.8067,63.74415,TRUE,,3.595716,
3.186457,133.6974,60.14983,TRUE,,3.186457,
2.177086,148.3221,52.69242,TRUE,,2.177086,
1.772511,156.5679,51.87946,FALSE,,,1.772511
0.6543234,178.4369,69.62846,FALSE,,,0.6543234
0.3342478,146.8892,133.375,FALSE,,,0.3342478
0.2413136,175.0867,125.9866,FALSE,,,0.2413136
0.2690665,135.2483,72.31297,FALSE,,,0.2690665
0.3576201,85.01056,59.08147,FALSE,,,0.3576201
0.6270102,75.10761,66.9974,FALSE,,,0.6270102
0.6094999,73.43168,64.71416,FALSE,,,0.6094999
1.334546,177.9417,49.76435,FALSE,,,1.334546
2.217386,168.606,51.65242,TRUE,,2.217386,
3.172397,161.7578,54.51265,TRUE,,3.172397,
3.38307,160.0892,56.83695,TRUE,,3.38307,
2.774048,158.2843,60.1937,TRUE,,2.774048,
4.294931,153.6578,61.90042,TRUE,,4.294931,
5.599704,148.1002,61.29909,TRUE,,5.599704,
3.895897,145.7196,60.4515,TRUE,,3.895897,
3.023651,156.3193,59.0206,TRUE,,3.023651,
2.903453,166.1791,58.40616,TRUE,,2.903453,
1.841243,148.9047,60.56192,TRUE,,1.841243,
1.14309,120.7406,70.43606,FALSE,,,1.14309
0.5374509,94.10443,118.0256,FALSE,,,0.5374509
0.6379944,74.12638,134.4807,FALSE,,,0.6379944
0.7919261,7.578621,131.4474,FALSE,,,0.7919261
0.9177649,0.6858553,127.1795,FALSE,,,0.9177649
1.499896,171.0349,47.17147,FALSE,,,1.499896
1.908193,162.6759,48.79081,TRUE,,1.908193,
2.700633,153.8659,53.64008,TRUE,,2.700633,
3.0237,151.107,56.43103,TRUE,,3.0237,
3.799382,145.7037,63.21166,TRUE,,3.799382,
4.021745,143.419,65.4948,TRUE,,4.021745,
3.846518,141.1414,66.4351,TRUE,,3.846518,
3.780202,141.8906,65.73335,TRUE,,3.780202,
3.398248,147.0776,65.3541,TRUE,,3.398248,
3.158031,152.1958,65.23514,TRUE,,3.158031,
1.795201,165.0445,64.15041,TRUE,,1.795201,
2.202337,177.4822,62.37865,FALSE,,,2.202337
2.316476,165.4414,62.18964,FALSE,,,2.316476
0.975566,139.9655,68.95438,FALSE,,,0.975566
0.721079,94.46185,119.2731,FALSE,,,0.721079
0.7897301,93.39366,123.9346,FALSE,,,0.7897301
0.414202,104.438,43.81969,FALSE,,,0.414202
0.7127855,129.8941,45.83654,TRUE,,0.7127855,
1.572458,162.746,47.81949,TRUE,,1.572458,
2.414255,173.6141,51.23949,TRUE,,2.414255,
3.46372,176.1904,56.1879,TRUE,,3.46372,
3.60685,171.5505,58.35689,TRUE,,3.60685,
4.25585,164.4893,62.97452,TRUE,,4.25585,
4.254231,162.8002,64.44767,TRUE,,4.254231,
3.983297,164.2023,67.27996,TRUE,,3.983297,
3.868019,169.0824,68.94363,TRUE,,3.868019,
3.297837,174.1411,72.73711,TRUE,,3.297837,
2.73197,162.3996,76.90779,TRUE,,2.73197,
1.82819,138.1535,90.36539,FALSE,,,1.82819
1.406923,136.8621,102.7299,FALSE,,,1.406923
0.9386693,124.0704,137.5482,FALSE,,,0.9386693
0.8006694,113.8001,137.607,FALSE,,,0.8006694
0.3087194,32.09327,121.3164,FALSE,,,0.3087194
0.9187285,3.049408,87.28796,FALSE,,,0.9187285
0.7642764,141.3904,36.79543,FALSE,,,0.7642764
1.09023,136.9564,40.53671,TRUE,,1.09023,
1.95077,145.6811,46.42026,TRUE,,1.95077,
2.29688,146.344,47.94416,TRUE,,2.29688,
1.93067,146.0949,51.16052,TRUE,,1.93067,
3.534852,145.7937,56.27671,TRUE,,3.534852,
5.205897,140.8619,58.36718,TRUE,,5.205897,
4.241407,137.236,59.5386,TRUE,,4.241407,
4.309825,134.751,61.53651,TRUE,,4.309825,
3.993302,135.111,61.65759,TRUE,,3.993302,
3.361306,143.2417,59.3903,TRUE,,3.361306,
3.010885,146.9117,57.23745,TRUE,,3.010885,
2.127934,155.665,53.01982,FALSE,,,2.127934
1.671321,174.0029,51.129,FALSE,,,1.671321
1.340108,103.9241,68.13503,FALSE,,,1.340108
2.211291,94.08038,87.04509,FALSE,,,2.211291
3.218478,90.64211,97.67369,FALSE,,,3.218478
2.451575,91.15969,101.2915,FALSE,,,2.451575
0.7999168,92.33582,37.99871,FALSE,,,0.7999168
1.70019,101.1539,41.1185,TRUE,,1.70019,
3.325166,107.9377,47.19781,TRUE,,3.325166,
3.107697,110.2545,51.20111,TRUE,,3.107697,
3.657506,113.6642,57.49036,TRUE,,3.657506,
4.13373,115.0998,59.79829,TRUE,,4.13373,
4.152254,114.205,61.40201,TRUE,,4.152254,
3.947723,112.7447,61.90216,TRUE,,3.947723,
3.491766,112.8636,62.16432,TRUE,,3.491766,
3.223735,114.6313,60.46564,TRUE,,3.223735,
1.922854,114.2366,57.01808,TRUE,,1.922854,
2.277609,114.89,55.42451,TRUE,,2.277609,
2.158047,120.9203,51.45603,FALSE,,,2.158047
0.7191937,157.8553,39.12266,FALSE,,,0.7191937
0.3513455,94.91872,67.5424,FALSE,,,0.3513455
0.1749794,107.475,95.42673,FALSE,,,0.1749794
1.900355,104.9119,53.7464,FALSE,,,1.900355
2.479345,108.4953,57.67263,TRUE,,2.479345,
2.061425,110.6464,62.34445,TRUE,,2.061425,
3.422355,111.85,66.27747,TRUE,,3.422355,
5.037398,112.0724,69.99209,TRUE,,5.037398,
3.915164,110.8024,73.68513,TRUE,,3.915164,
4.058431,111.0366,76.70045,TRUE,,4.058431,
3.960499,111.7375,75.63953,TRUE,,3.960499,
3.35323,112.0271,70.46545,TRUE,,3.35323,
3.197376,112.5995,68.76527,TRUE,,3.197376,
2.659136,113.7491,64.97435,TRUE,,2.659136,
1.788363,112.948,63.37457,TRUE,,1.788363,
0.5248427,106.785,68.24264,FALSE,,,0.5248427
0.698225,125.2342,57.61689,FALSE,,,0.698225
0.5271939,172.3429,56.78336,FALSE,,,0.5271939
1.15067,93.59229,27.97354,TRUE,,1.15067,
1.903415,122.7665,31.25057,TRUE,,1.903415,
2.35199,135.75,35.37753,TRUE,,2.35199,
3.516291,162.4598,40.24517,TRUE,,3.516291,
3.951904,172.4279,42.85758,TRUE,,3.951904,
4.324098,175.4413,46.76506,TRUE,,4.324098,
4.396146,174.1182,47.77493,TRUE,,4.396146,
4.130763,161.8096,51.3744,TRUE,,4.130763,
3.928402,150.7758,53.57291,TRUE,,3.928402,
2.720939,122.5919,67.88463,TRUE,,2.720939,
2.528095,115.2598,78.05341,TRUE,,2.528095,
2.082622,112.2667,96.33014,TRUE,,2.082622,
1.82508,110.4551,112.3885,FALSE,,,1.82508
1.101751,112.7783,128.4821,FALSE,,,1.101751
0.6559732,116.4141,143.3323,FALSE,,,0.6559732
0.5401674,51.27192,97.15626,FALSE,,,0.5401674
0.7691255,67.23884,94.18336,FALSE,,,0.7691255
0.5501535,131.883,54.41725,FALSE,,,0.5501535
1.156782,165.1808,45.27401,FALSE,,,1.156782
1.553055,175.9859,44.43274,TRUE,,1.553055,
2.453255,154.8989,46.9451,TRUE,,2.453255,
3.004247,147.0892,49.19201,TRUE,,3.004247,
3.979378,135.6051,53.79795,TRUE,,3.979378,
4.093418,129.2258,54.66418,TRUE,,4.093418,
4.351746,121.8995,58.08871,TRUE,,4.351746,
4.556217,121.4471,59.61966,TRUE,,4.556217,
4.064355,119.9433,60.70939,TRUE,,4.064355,
3.578888,120.8402,60.87987,TRUE,,3.578888,
2.788653,123.4332,58.30427,TRUE,,2.788653,
2.453907,123.6223,55.27582,FALSE,,,2.453907
0.9551899,126.9092,49.16717,FALSE,,,0.9551899
0.744089,107.0428,55.95187,FALSE,,,0.744089
0.3790739,66.38399,59.3083,FALSE,,,0.3790739
0.559663,26.01652,100.0887,FALSE,,,0.559663
3.024194,155.5338,47.84448,TRUE,,3.024194,
3.430198,161.7768,47.69442,TRUE,,3.430198,
4.049971,178.9579,49.14993,TRUE,,4.049971,
4.239943,174.0023,50.16834,TRUE,,4.239943,
3.995703,171.6184,52.85075,TRUE,,3.995703,
3.754903,176.9692,55.51247,TRUE,,3.754903,
2.276531,173.6706,59.33802,TRUE,,2.276531,
2.878957,166.7482,63.63851,TRUE,,2.878957,
2.904291,149.5636,72.51124,FALSE,,,2.904291
1.649934,132.0351,88.96044,FALSE,,,1.649934
0.9916047,114.9825,118.8051,FALSE,,,0.9916047
0.6812673,105.6854,142.0904,FALSE,,,0.6812673
0.5734156,43.96194,116.6613,FALSE,,,0.5734156
0.8099803,35.71848,101.8554,FALSE,,,0.8099803
2.186538,155.2898,37.23993,FALSE,,,2.186538
3.038525,173.164,41.92603,TRUE,,3.038525,
3.255896,176.9599,44.29088,TRUE,,3.255896,
2.33047,179.4232,46.45472,TRUE,,2.33047,
3.709867,175.9187,48.65016,TRUE,,3.709867,
4.54,179.5023,50.21677,TRUE,,4.54,
3.112551,174.0726,51.09253,TRUE,,3.112551,
2.692517,168.0106,54.50095,TRUE,,2.692517,
2.480134,161.7391,56.7529,TRUE,,2.480134,
1.78617,140.041,70.23232,FALSE,,,1.78617
1.45463,133.6874,83.02313,FALSE,,,1.45463
0.7141564,145.2393,108.4752,FALSE,,,0.7141564
0.420331,175.1613,121.3097,FALSE,,,0.420331
0.3147969,73.73895,101.7975,FALSE,,,0.3147969
0.3229856,63.14104,109.3681,FALSE,,,0.3229856
0.3734683,51.7318,111.0446,FALSE,,,0.3734683
0.911225,140.3639,38.69175,FALSE,,,0.911225
1.174591,128.9724,39.35458,FALSE,,,1.174591
2.076034,117.8911,43.71379,TRUE,,2.076034,
2.454812,116.8905,45.82935,TRUE,,2.454812,
3.507927,116.4051,53.02583,TRUE,,3.507927,
4.02573,115.2161,57.78087,TRUE,,4.02573,
4.370987,112.8006,64.91655,TRUE,,4.370987,
4.386073,111.1908,66.04229,TRUE,,4.386073,
4.293102,110.8921,65.51421,TRUE,,4.293102,
3.983274,114.1206,64.6198,TRUE,,3.983274,
3.078175,122.613,58.81025,TRUE,,3.078175,
2.59543,133.3407,55.18747,TRUE,,2.59543,
1.63226,151.3903,52.31961,FALSE,,,1.63226
1.3283,134.0264,52.41797,FALSE,,,1.3283
0.3237267,85.69498,84.36972,FALSE,,,0.3237267
0.9597223,45.24877,134.4082,FALSE,,,0.9597223
1.281003,65.37206,147.5667,FALSE,,,1.281003
1.118618,32.56982,11.12102,FALSE,,,1.118618
1.846339,78.68224,22.78547,TRUE,,1.846339,
2.414672,87.78611,26.24957,TRUE,,2.414672,
3.105101,92.71947,30.76054,TRUE,,3.105101,
3.549281,96.23235,34.39331,TRUE,,3.549281,
4.353877,96.84512,38.02825,TRUE,,4.353877,
4.413429,94.04916,38.02569,TRUE,,4.413429,
4.402016,92.50752,36.82628,TRUE,,4.402016,
4.058243,92.33122,35.24715,TRUE,,4.058243,
2.29872,88.54303,31.53757,TRUE,,2.29872,
2.902608,82.65673,29.92203,FALSE,,,2.902608
2.380927,69.60022,30.35336,FALSE,,,2.380927
1.051295,58.30349,39.3801,FALSE,,,1.051295
0.7747301,75.63313,72.67937,FALSE,,,0.7747301
0.7756785,79.24415,108.1677,FALSE,,,0.7756785
0.8577557,128.5872,29.38963,FALSE,,,0.8577557
1.192366,125.1432,33.60381,TRUE,,1.192366,
1.9083,124.4949,39.45182,TRUE,,1.9083,
2.489082,125.7182,43.45863,TRUE,,2.489082,
3.488514,125.7035,51.7749,TRUE,,3.488514,
3.713784,124.8671,54.62917,TRUE,,3.713784,
4.13863,120.7128,58.68487,TRUE,,4.13863,
4.129503,118.8202,59.38384,TRUE,,4.129503,
3.927142,119.6607,57.99761,TRUE,,3.927142,
3.915748,121.7918,58.1588,TRUE,,3.915748,
3.41041,127.3381,53.04896,TRUE,,3.41041,
3.050421,131.424,48.25879,TRUE,,3.050421,
2.227947,135.7666,43.02278,TRUE,,2.227947,
1.521247,134.6691,41.09257,TRUE,,1.521247,
0.2758076,16.60631,27.33925,FALSE,,,0.2758076
0.2451707,70.77836,75.59674,FALSE,,,0.2451707
0.5095032,73.33562,91.97353,FALSE,,,0.5095032
0.4765165,69.59333,81.74367,FALSE,,,0.4765165
0.999862,88.52,13.5647,FALSE,,,0.999862
1.718468,116.4326,23.50075,FALSE,,,1.718468
2.090947,115.8717,27.68744,TRUE,,2.090947,
1.856521,119.9762,35.8412,TRUE,,1.856521,
3.543715,120.6901,43.6488,TRUE,,3.543715,
5.706071,118.5768,50.38729,TRUE,,5.706071,
4.87138,116.9818,55.80562,TRUE,,4.87138,
4.900074,114.4826,60.05324,TRUE,,4.900074,
4.687471,113.9523,60.43756,TRUE,,4.687471,
4.093396,113.7065,58.34871,TRUE,,4.093396,
3.582956,114.7736,55.41707,TRUE,,3.582956,
2.787242,117.1354,50.79403,TRUE,,2.787242,
2.39491,114.8833,50.48105,FALSE,,,2.39491
1.010925,110.8607,52.95837,FALSE,,,1.010925
0.9529353,96.52951,58.22187,FALSE,,,0.9529353
0.5319109,61.99757,105.9732,FALSE,,,0.5319109
0.6470239,0.1356209,155.1426,FALSE,,,0.6470239
0.5493506,107.4229,48.09037,FALSE,,,0.5493506
0.6788945,123.3186,26.05991,FALSE,,,0.6788945
1.070403,151.6511,16.28278,FALSE,,,1.070403
1.364966,124.2477,21.03165,FALSE,,,1.364966
2.088955,111.9688,33.032,TRUE,,2.088955,
2.521583,110.754,39.49279,TRUE,,2.521583,
3.495546,108.1964,50.25169,TRUE,,3.495546,
3.933997,107.7207,55.06952,TRUE,,3.933997,
4.244525,106.2976,61.77061,TRUE,,4.244525,
4.201194,104.3035,64.58269,TRUE,,4.201194,
4.347424,101.8611,66.68615,TRUE,,4.347424,
4.184827,102.0976,65.73328,TRUE,,4.184827,
3.5668,103.9819,63.01941,TRUE,,3.5668,
3.537496,75.72353,62.89775,TRUE,,3.537496,
2.658931,75.08029,66.01498,TRUE,,2.658931,
2.212997,73.94218,67.47594,TRUE,,2.212997,
1.163382,73.67546,71.02336,FALSE,,,1.163382
0.8328859,85.15044,77.84885,FALSE,,,0.8328859
0.7639297,112.8317,130.4731,FALSE,,,0.7639297
0.6674716,76.0141,60.5302,FALSE,,,0.6674716
0.6696543,70.03277,51.19952,FALSE,,,0.6696543
0.8162332,48.23682,31.34944,FALSE,,,0.8162332
1.014516,16.91042,21.4393,FALSE,,,1.014516
1.751015,46.2934,27.9711,FALSE,,,1.751015
2.524945,59.19409,36.3423,TRUE,,2.524945,
3.78888,65.36991,47.15887,TRUE,,3.78888,
4.093998,68.62799,53.56771,TRUE,,4.093998,
3.085841,72.5235,61.01569,TRUE,,3.085841,
4.803916,100.8059,65.38492,TRUE,,4.803916,
6.4572,96.38087,66.27867,TRUE,,6.4572,
4.480358,84.74487,65.2575,TRUE,,4.480358,
3.677783,82.14186,59.56699,TRUE,,3.677783,
3.2137,78.99075,57.6871,TRUE,,3.2137,
2.273709,73.21089,60.02516,FALSE,,,2.273709
1.738636,73.99075,62.01326,FALSE,,,1.738636
0.9873625,88.01565,114.6531,FALSE,,,0.9873625
1.022036,115.7847,152.5086,FALSE,,,1.022036
0.6616659,95.14292,71.06524,FALSE,,,0.6616659
0.7433348,69.83553,35.64494,FALSE,,,0.7433348
0.8921748,47.28459,24.59033,FALSE,,,0.8921748
1.685192,25.06579,21.28296,FALSE,,,1.685192
2.294801,43.84788,27.9276,FALSE,,,2.294801
2.192472,53.43858,37.81243,TRUE,,2.192472,
3.797662,58.26164,46.9514,TRUE,,3.797662,
5.552502,114.4974,57.36473,TRUE,,5.552502,
4.480394,108.255,62.98326,TRUE,,4.480394,
4.522654,101.2193,66.05388,TRUE,,4.522654,
4.613787,99.90844,67.84327,TRUE,,4.613787,
4.317566,99.1038,71.00848,TRUE,,4.317566,
3.936023,101.1328,73.34574,TRUE,,3.936023,
2.873889,70.36605,73.51399,TRUE,,2.873889,
2.495026,67.2331,76.0998,TRUE,,2.495026,
1.389594,67.19215,90.4005,FALSE,,,1.389594
1.046054,100.5256,120.9452,FALSE,,,1.046054
1.129702,71.98317,151.2017,FALSE,,,1.129702
0.7555663,17.10316,146.8015,FALSE,,,0.7555663
0.1824937,1.354364,58.05914,FALSE,,,0.1824937
0.1940721,4.792033,48.26746,FALSE,,,0.1940721
0.6121641,80.07233,19.77479,FALSE,,,0.6121641
0.8335257,84.00751,21.92148,FALSE,,,0.8335257
1.285916,75.34612,28.94079,TRUE,,1.285916,
1.680627,73.72427,36.45135,TRUE,,1.680627,
2.550363,77.75278,44.11073,TRUE,,2.550363,
2.992951,80.68829,47.0008,TRUE,,2.992951,
4.038415,82.25813,55.09286,TRUE,,4.038415,
4.287297,82.8997,58.12136,TRUE,,4.287297,
4.58173,88.51399,62.61285,TRUE,,4.58173,
4.582128,91.28232,64.29043,TRUE,,4.582128,
4.366838,98.29665,65.16506,TRUE,,4.366838,
4.481107,100.4913,66.44929,TRUE,,4.481107,
3.655843,98.11057,69.23167,TRUE,,3.655843,
3.235278,95.00255,69.85366,FALSE,,,3.235278
1.69706,89.03204,76.80803,FALSE,,,1.69706
1.623534,77.38747,98.4065,FALSE,,,1.623534
1.952927,76.70506,111.3704,FALSE,,,1.952927
1.629888,120.1849,26.39481,FALSE,,,1.629888
2.078989,124.3814,29.08713,TRUE,,2.078989,
2.835904,123.4545,32.87331,TRUE,,2.835904,
3.289922,121.6789,35.50759,TRUE,,3.289922,
4.120761,116.7302,41.80591,TRUE,,4.120761,
4.318615,113.9831,44.96871,TRUE,,4.318615,
2.945211,111.407,48.50203,TRUE,,2.945211,
4.450729,109.703,50.77924,TRUE,,4.450729,
5.527179,108.435,50.71423,TRUE,,5.527179,
3.497474,107.5934,48.09973,TRUE,,3.497474,
2.513466,111.1312,35.88063,TRUE,,2.513466,
2.25414,64.81028,30.21797,TRUE,,2.25414,
1.52634,56.54371,21.59365,TRUE,,1.52634,
1.023097,64.44759,22.51604,FALSE,,,1.023097
0.3946296,117.3857,77.19618,FALSE,,,0.3946296
0.4726689,132.7592,122.2679,FALSE,,,0.4726689
1.15319,71.8512,39.11732,FALSE,,,1.15319
1.564393,71.57001,45.65723,TRUE,,1.564393,
2.602458,71.64536,54.63543,TRUE,,2.602458,
2.839818,72.70303,57.26906,TRUE,,2.839818,
3.523763,103.729,63.27855,TRUE,,3.523763,
3.918897,102.4463,64.97548,TRUE,,3.918897,
3.941962,100.6882,65.64584,TRUE,,3.941962,
3.829489,99.94132,65.08132,TRUE,,3.829489,
2.467299,99.4772,62.29633,TRUE,,2.467299,
3.303106,80.19444,57.94896,TRUE,,3.303106,
3.410042,79.65995,57.7781,TRUE,,3.410042,
1.696238,83.12724,60.34157,TRUE,,1.696238,
1.03477,92.70837,78.234,FALSE,,,1.03477
1.054837,83.17657,93.40055,FALSE,,,1.054837
0.7814619,68.22334,148.9903,FALSE,,,0.7814619
0.7540953,48.10308,176.6384,FALSE,,,0.7540953
0.7796422,90.972,156.742,FALSE,,,0.7796422
2.727283,160.2448,20.3624,TRUE,,2.727283,
3.111308,173.0434,21.43785,TRUE,,3.111308,
3.458611,173.0528,23.19581,TRUE,,3.458611,
3.65613,166.1051,23.91761,TRUE,,3.65613,
3.709595,158.9611,24.67998,TRUE,,3.709595,
3.578425,159.1915,24.93559,TRUE,,3.578425,
3.141623,161.4527,27.38572,TRUE,,3.141623,
2.616653,162.1745,28.92094,TRUE,,2.616653,
1.946426,162.832,27.11889,TRUE,,1.946426,
1.717346,153.308,24.12551,FALSE,,,1.717346
0.8597322,132.4365,32.82013,FALSE,,,0.8597322
0.5232505,130.7322,33.45049,FALSE,,,0.5232505
0.1195997,46.55861,103.8509,FALSE,,,0.1195997
0.4047473,39.44827,142.7576,FALSE,,,0.4047473
0.6243293,12.49345,139.1909,FALSE,,,0.6243293
0.8474936,6.693718,141.5843,FALSE,,,0.8474936
1.158192,109.6319,23.91829,FALSE,,,1.158192
1.71929,118.4553,35.99539,FALSE,,,1.71929
3.284876,117.3676,45.93022,TRUE,,3.284876,
3.188269,114.6977,52.22559,TRUE,,3.188269,
2.32175,111.6522,57.52184,TRUE,,2.32175,
3.761888,109.9471,59.8721,TRUE,,3.761888,
3.862962,108.1327,60.85266,TRUE,,3.862962,
3.89308,106.565,62.14863,TRUE,,3.89308,
3.717686,106.9142,62.09491,TRUE,,3.717686,
2.905568,108.5276,59.65263,TRUE,,2.905568,
2.347799,109.9848,54.30918,TRUE,,2.347799,
1.622264,110.2354,39.5191,FALSE,,,1.622264
1.296564,110.8578,35.5696,FALSE,,,1.296564
0.3810176,45.71335,52.37716,FALSE,,,0.3810176
0.3082673,1.484904,136.928,FALSE,,,0.3082673
0.6034539,122.4424,162.4842,FALSE,,,0.6034539
0.6399323,85.35933,163.2517,FALSE,,,0.6399323
1.162577,65.67793,144.0917,FALSE,,,1.162577
1.466818,66.80345,139.8689,FALSE,,,1.466818
0.4757249,96.89653,27.12243,FALSE,,,0.4757249
0.7576521,105.3909,32.04302,TRUE,,0.7576521,
0.8966581,104.8628,33.4661,TRUE,,0.8966581,
1.392311,107.3975,36.90663,TRUE,,1.392311,
1.692073,109.1858,37.3965,TRUE,,1.692073,
2.139359,111.6079,39.4155,TRUE,,2.139359,
2.303554,112.3935,41.44867,TRUE,,2.303554,
2.592482,111.1734,44.74241,TRUE,,2.592482,
3.551605,109.0349,45.85276,TRUE,,3.551605,
2.667646,107.0336,46.57648,TRUE,,2.667646,
1.712654,105.4297,45.11595,TRUE,,1.712654,
2.410197,104.6069,44.71353,TRUE,,2.410197,
3.072955,102.8257,44.59378,TRUE,,3.072955,
2.103641,98.24904,44.28087,TRUE,,2.103641,
1.614445,92.63074,46.84527,TRUE,,1.614445,
1.481825,92.96475,46.22689,TRUE,,1.481825,
1.02727,89.86675,47.01398,TRUE,,1.02727,
0.7242625,93.94211,53.54993,FALSE,,,0.7242625
0.3866445,105.5783,53.78928,FALSE,,,0.3866445
0.3290796,111.6137,51.34393,FALSE,,,0.3290796
0.1618938,125.1078,50.86827,FALSE,,,0.1618938
0.07709505,8.538125,25.05867,FALSE,,,0.07709505
0.1363555,64.08813,72.02102,FALSE,,,0.1363555
0.1617184,86.74906,93.19196,FALSE,,,0.1617184
0.1483501,64.64972,95.94943,FALSE,,,0.1483501
0.1394322,42.95401,84.8779,FALSE,,,0.1394322
0.08406313,44.91055,107.6021,FALSE,,,0.08406313
0.1517846,86.43629,22.22289,FALSE,,,0.1517846
0.185055,72.97627,15.56679,FALSE,,,0.185055
0.1762097,23.50244,5.134311,TRUE,,0.1762097,
0.3987792,43.45845,8.302931,TRUE,,0.3987792,
0.7600479,62.82079,10.80926,TRUE,,0.7600479,
0.7382132,69.6016,11.18319,TRUE,,0.7382132,
1.037127,77.6432,15.65995,TRUE,,1.037127,
1.296592,77.66343,18.32186,TRUE,,1.296592,
1.654314,74.75793,20.16296,TRUE,,1.654314,
1.982192,73.88853,23.02047,TRUE,,1.982192,
2.668688,73.27871,30.43509,TRUE,,2.668688,
2.866854,76.18355,35.38844,TRUE,,2.866854,
2.19931,81.51839,40.3672,TRUE,,2.19931,
3.177642,84.33513,41.92943,TRUE,,3.177642,
4.276388,85.07272,45.20901,TRUE,,4.276388,
3.362476,85.30281,47.96263,TRUE,,3.362476,
3.1512,86.17081,48.51554,TRUE,,3.1512,
2.985392,86.5185,49.15176,TRUE,,2.985392,
1.877651,89.47695,51.25453,TRUE,,1.877651,
2.586599,92.93183,51.68731,TRUE,,2.586599,
2.483744,93.47609,52.78373,FALSE,,,2.483744
2.234053,95.74841,56.02063,FALSE,,,2.234053
2.594459,94.10134,59.81173,FALSE,,,2.594459
1.642157,89.17384,63.62559,FALSE,,,1.642157
1.019378,75.78839,61.74154,FALSE,,,1.019378
0.8362559,72.19473,56.7322,FALSE,,,0.8362559
0.5764828,75.17874,48.85508,FALSE,,,0.5764828
0.3155448,79.14009,43.72566,FALSE,,,0.3155448
0.1396079,49.78966,35.16974,FALSE,,,0.1396079
0.1382658,165.3049,19.87933,FALSE,,,0.1382658
0.1701763,101.7032,68.43296,FALSE,,,0.1701763
0.3068627,96.95701,70.71527,FALSE,,,0.3068627
0.4227546,98.62186,76.55218,FALSE,,,0.4227546
0.4834475,85.48256,21.50167,FALSE,,,0.4834475
0.5314069,94.11557,23.04127,FALSE,,,0.5314069
0.7861844,111.1393,15.67688,TRUE,,0.7861844,
0.9665563,133.3343,11.18919,TRUE,,0.9665563,
